Time [s],Packet ID,MOSI,MISO
5.112451760000000,0,0xFF,0xFF
5.112468200000000,0,0xFF,0xFF
5.112484600000000,0,0xFF,0xFF
5.112501000000000,0,0xFF,0xFF
5.112517440000000,0,0xFF,0xFF
5.112533840000000,0,0xFF,0xFF
5.112550280000000,0,0xFF,0xFF
5.112566680000000,0,0xFF,0xFF
5.112583080000000,0,0xFF,0xFF
5.112599520000000,0,0xFF,0xFF
5.112615920000000,0,0xFF,0xFF
5.112632360000000,0,0xFF,0xFF
5.112648760000000,0,0xFF,0xFF
5.112665160000000,0,0xFF,0xFF
5.112681600000000,0,0xFF,0xFF
5.112698000000000,0,0xFF,0xFF
5.112714440000000,0,0xFF,0xFF
5.112730840000000,0,0xFF,0xFF
5.112747240000000,0,0xFF,0xFF
5.112763680000000,0,0xFF,0xFF
5.112780080000000,0,0xFF,0xFF
5.112796520000000,0,0xFF,0xFF
5.112812920000000,0,0xFF,0xFF
5.112829320000000,0,0xFF,0xFF
5.112845760000000,0,0xFF,0xFF
5.112862160000000,0,0xFF,0xFF
5.112878560000000,0,0xFF,0xFF
5.112895000000000,0,0xFF,0xFF
5.112911400000000,0,0xFF,0xFF
5.112927840000000,0,0xFF,0xFF
5.112944240000000,0,0xFF,0xFF
5.112960640000000,0,0xFF,0xFF
5.112977080000000,0,0xFF,0xFF
5.112993480000000,0,0xFF,0xFF
5.113009920000000,0,0xFF,0xFF
5.113026320000000,0,0xFF,0xFF
5.113042720000000,0,0xFF,0xFF
5.113059160000000,0,0xFF,0xFF
5.113075560000000,0,0xFF,0xFF
5.113092000000000,0,0xFF,0xFF
5.113108400000000,0,0xFF,0xFF
5.113124800000000,0,0xFF,0xFF
5.113141240000000,0,0xFF,0xFF
5.113157640000000,0,0xFF,0xFF
5.113174080000000,0,0xFF,0xFF
5.113190480000000,0,0xFF,0xFF
5.113206880000000,0,0xFF,0xFF
5.113223320000000,0,0xFF,0xFF
5.113239720000000,0,0xFF,0xFF
5.113256160000000,0,0xFF,0xFF
5.113272560000000,0,0xFF,0xFF
5.113288960000000,0,0xFF,0xFF
5.113305400000000,0,0xFF,0xFF
5.113321800000000,0,0xFF,0xFF
5.113338240000000,0,0xFF,0xFF
5.113354640000000,0,0xFF,0xFF
5.113371040000000,0,0xFF,0xFF
5.113387480000000,0,0xFF,0xFF
5.113403880000000,0,0xFF,0xFF
5.113420320000000,0,0xFF,0xFF
5.113436720000000,0,0xFF,0xFF
5.113453120000000,0,0xFF,0xFF
5.113469560000000,0,0xFF,0xFF
5.113485960000000,0,0xFF,0xFF
5.113502360000000,0,0xFF,0xFF
5.113518800000000,0,0xFF,0xFF
5.113535200000000,0,0xFF,0xFF
5.113551640000000,0,0xFF,0xFF
5.113568040000000,0,0xFF,0xFF
5.113584440000000,0,0xFF,0xFF
5.113600880000000,0,0xFF,0xFF
5.113617280000000,0,0xFF,0xFF
5.113633720000000,0,0xFF,0xFF
5.113650120000000,0,0xFF,0xFF
5.113666520000000,0,0xFF,0xFF
5.113682960000000,0,0xFF,0xFF
5.113699360000000,0,0xFF,0xFF
5.113715800000000,0,0xFF,0xFF
5.113732200000000,0,0xFF,0xFF
5.113748600000000,0,0xFF,0xFF
5.113765040000000,0,0xFF,0xFF
5.113781440000000,0,0xFF,0xFF
5.113797880000000,0,0xFF,0xFF
5.113814280000000,0,0xFF,0xFF
5.113830680000000,0,0xFF,0xFF
5.113847120000000,0,0xFF,0xFF
5.113863520000000,0,0xFF,0xFF
5.113879960000000,0,0xFF,0xFF
5.113896360000000,0,0xFF,0xFF
5.113912760000000,0,0xFF,0xFF
5.113929200000000,0,0xFF,0xFF
5.113945600000000,0,0xFF,0xFF
5.113962040000000,0,0xFF,0xFF
5.113978440000000,0,0xFF,0xFF
5.113994840000000,0,0xFF,0xFF
5.114011280000000,0,0xFF,0xFF
5.114027680000000,0,0xFF,0xFF
5.114044120000000,0,0xFF,0xFF
5.114060520000000,0,0xFF,0xFF
5.114076920000000,0,0xFF,0xFF
5.114093360000000,0,0xFF,0xFF
5.114109760000000,0,0xFF,0xFF
5.114126160000000,0,0xFF,0xFF
5.114142600000000,0,0xFF,0xFF
5.114159000000000,0,0xFF,0xFF
5.114175440000000,0,0xFF,0xFF
5.114191840000000,0,0xFF,0xFF
5.114208240000000,0,0xFF,0xFF
5.114224680000000,0,0xFF,0xFF
5.114241080000000,0,0xFF,0xFF
5.114257520000000,0,0xFF,0xFF
5.114273920000000,0,0xFF,0xFF
5.114290320000000,0,0xFF,0xFF
5.114306760000000,0,0xFF,0xFF
5.114323160000000,0,0xFF,0xFF
5.114339600000000,0,0xFF,0xFF
5.114356000000000,0,0xFF,0xFF
5.114372400000000,0,0xFF,0xFF
5.114388840000000,0,0xFF,0xFF
5.114405240000000,0,0xFF,0xFF
5.114421680000000,0,0xFF,0xFF
5.114438080000000,0,0xFF,0xFF
5.114454480000000,0,0xFF,0xFF
5.114470920000000,0,0xFF,0xFF
5.114487320000000,0,0xFF,0xFF
5.114503760000000,0,0xFF,0xFF
5.114520160000000,0,0xFF,0xFF
5.114536560000000,0,0xFF,0xFF
5.114553000000000,0,0xFF,0xFF
5.114569400000000,0,0xFF,0xFF
5.114585840000000,0,0xFF,0xFF
5.114602240000000,0,0xFF,0xFF
5.114618640000000,0,0xFF,0xFF
5.114635080000000,0,0xFF,0xFF
5.114651480000000,0,0xFF,0xFF
5.114667920000000,0,0xFF,0xFF
5.114684320000000,0,0xFF,0xFF
5.114700720000000,0,0xFF,0xFF
5.114717160000000,0,0xFF,0xFF
5.114733560000000,0,0xFF,0xFF
5.114749960000000,0,0xFF,0xFF
5.114766400000000,0,0xFF,0xFF
5.114782800000000,0,0xFF,0xFF
5.114799240000000,0,0xFF,0xFF
5.114815640000000,0,0xFF,0xFF
5.114832040000000,0,0xFF,0xFF
5.114848480000000,0,0xFF,0xFF
5.114864880000000,0,0xFF,0xFF
5.114881320000000,0,0xFF,0xFF
5.114897720000000,0,0xFF,0xFF
5.114914120000000,0,0xFF,0xFF
5.114930560000000,0,0xFF,0xFF
5.114946960000000,0,0xFF,0xFF
5.114963400000000,0,0xFF,0xFF
5.114979800000000,0,0xFF,0xFF
5.114996200000000,0,0xFF,0xFF
5.115012640000000,0,0xFF,0xFF
5.115029040000000,0,0xFF,0xFF
5.115045480000000,0,0xFF,0xFF
5.115061880000000,0,0xFF,0xFF
5.115078280000000,0,0xFF,0xFF
5.115094720000000,0,0xFF,0xFF
5.115111120000000,0,0xFF,0xFF
5.115127560000000,0,0xFF,0xFF
5.115143960000000,0,0xFF,0xFF
5.115160360000000,0,0xFF,0xFF
5.115176800000000,0,0xFF,0xFF
5.115193200000000,0,0xFF,0xFF
5.115209640000000,0,0xFF,0xFF
5.115226040000000,0,0xFF,0xFF
5.115242440000000,0,0xFF,0xFF
5.115258880000000,0,0xFF,0xFF
5.115275280000000,0,0xFF,0xFF
5.115291680000000,0,0xFF,0xFF
5.115308120000000,0,0xFF,0xFF
5.115324520000000,0,0xFF,0xFF
5.115340960000000,0,0xFF,0xFF
5.115357360000000,0,0xFF,0xFF
5.115373760000000,0,0xFF,0xFF
5.115390200000000,0,0xFF,0xFF
5.115406600000000,0,0xFF,0xFF
5.115423040000000,0,0xFF,0xFF
5.115439440000000,0,0xFF,0xFF
5.115455840000000,0,0xFF,0xFF
5.115472280000000,0,0xFF,0xFF
5.115488680000000,0,0xFF,0xFF
5.115505120000000,0,0xFF,0xFF
5.115521520000000,0,0xFF,0xFF
5.115537920000000,0,0xFF,0xFF
5.115554360000000,0,0xFF,0xFF
5.115570760000000,0,0xFF,0xFF
5.115587200000000,0,0xFF,0xFF
5.115603600000000,0,0xFF,0xFF
5.115620000000000,0,0xFF,0xFF
5.115636440000000,0,0xFF,0xFF
5.115652840000000,0,0xFF,0xFF
5.115669280000000,0,0xFF,0xFF
5.115685680000000,0,0xFF,0xFF
5.115702080000000,0,0xFF,0xFF
5.115718520000000,0,0xFF,0xFF
5.115734920000000,0,0xFF,0xFF
5.115751360000000,0,0xFF,0xFF
5.115767760000000,0,0xFF,0xFF
5.115784160000000,0,0xFF,0xFF
5.115800600000000,0,0xFF,0xFF
5.115817000000000,0,0xFF,0xFF
5.115833440000000,0,0xFF,0xFF
5.115849840000000,0,0xFF,0xFF
5.115866240000000,0,0xFF,0xFF
5.115882680000000,0,0xFF,0xFF
5.115899080000000,0,0xFF,0xFF
5.115915480000000,0,0xFF,0xFF
5.115931920000000,0,0xFF,0xFF
5.115948320000000,0,0xFF,0xFF
5.115964760000000,0,0xFF,0xFF
5.115981160000000,0,0xFF,0xFF
5.115997560000000,0,0xFF,0xFF
5.116014000000000,0,0xFF,0xFF
5.116030400000000,0,0xFF,0xFF
5.116046840000000,0,0xFF,0xFF
5.116063240000000,0,0xFF,0xFF
5.116079640000000,0,0xFF,0xFF
5.116096080000000,0,0xFF,0xFF
5.116112480000000,0,0xFF,0xFF
5.116128920000000,0,0xFF,0xFF
5.116145320000000,0,0xFF,0xFF
5.116161720000000,0,0xFF,0xFF
5.116178160000000,0,0xFF,0xFF
5.116194560000000,0,0xFF,0xFF
5.116211000000000,0,0xFF,0xFF
5.116227400000000,0,0xFF,0xFF
5.116243800000000,0,0xFF,0xFF
5.116260240000000,0,0xFF,0xFF
5.116276640000000,0,0xFF,0xFF
5.116293080000000,0,0xFF,0xFF
5.116309480000000,0,0xFF,0xFF
5.116325880000000,0,0xFF,0xFF
5.116342320000000,0,0xFF,0xFF
5.116358720000000,0,0xFF,0xFF
5.116375160000000,0,0xFF,0xFF
5.116391560000000,0,0xFF,0xFF
5.116407960000000,0,0xFF,0xFF
5.116424400000000,0,0xFF,0xFF
5.116440800000000,0,0xFF,0xFF
5.116457240000000,0,0xFF,0xFF
5.116473640000000,0,0xFF,0xFF
5.116490040000000,0,0xFF,0xFF
5.116506480000000,0,0xFF,0xFF
5.116522880000000,0,0xFF,0xFF
5.116539280000000,0,0xFF,0xFF
5.116555720000000,0,0xFF,0xFF
5.116572120000000,0,0xFF,0xFF
5.116588560000000,0,0xFF,0xFF
5.116604960000000,0,0xFF,0xFF
5.116621360000000,0,0xFF,0xFF
5.116637800000000,0,0x00,0xFF
5.116654200000000,0,0x00,0xFF
5.116670640000000,0,0x00,0xFF
5.116687040000000,0,0x03,0xFF
5.116703440000000,0,0xFF,0xFF
5.116719880000000,0,0xFF,0xFF
5.116736280000000,0,0xFF,0xFF
5.116752720000000,0,0xFF,0xFF
5.116769120000000,0,0xFF,0xFF
5.116785520000000,0,0xFF,0xFF
5.116801960000000,0,0xFF,0xFF
5.116818360000000,0,0xFF,0xFF
5.116834800000000,0,0xFF,0xFF
5.116851200000000,0,0xFF,0xFF
5.116867600000000,0,0xFF,0xFF
5.116884040000000,0,0xFF,0xFF
5.116900440000000,0,0xFF,0xFF
5.116916880000000,0,0x00,0xFF
5.116933280000000,0,0x00,0xFF
5.116949680000000,0,0x00,0xFF
5.116966120000000,0,0x03,0xFF
5.116982520000000,0,0xFF,0xFF
5.116998960000000,0,0xFF,0xFF
5.117015360000000,0,0xFF,0xFF
5.117031760000000,0,0xFF,0xFF
5.117048200000000,0,0xFF,0xFF
5.117064600000000,0,0xFF,0xFF
5.117081040000000,0,0xFF,0xFF
5.117097440000000,0,0xFF,0xFF
5.117113840000000,0,0xFF,0xFF
5.117130280000000,0,0xFF,0xFF
5.117146680000000,0,0xFF,0xFF
5.117163080000000,0,0xFF,0xFF
5.117179520000000,0,0xFF,0xFF
5.117195920000000,0,0x3F,0xFF
5.117212360000000,0,0xFF,0xFF
5.117228760000000,0,0xFF,0xFF
5.117245160000000,0,0xF3,0xFF
5.117261600000000,0,0xFF,0xFF
5.117278000000000,0,0xFF,0xFF
5.117294440000000,0,0xFF,0xFF
5.117310840000000,0,0xFF,0xFF
5.117327240000000,0,0xFF,0xFF
5.117343680000000,0,0xFF,0xFF
5.117360080000000,0,0xFF,0xFF
5.117376520000000,0,0xFF,0xFF
5.117392920000000,0,0xFF,0xFF
5.117409320000000,0,0xFF,0xFF
5.117425760000000,0,0xFF,0xFF
5.117442160000000,0,0xFF,0xFF
5.117458600000000,0,0xFF,0xFF
5.117475000000000,0,0x3F,0xFF
5.117491400000000,0,0xFF,0xFF
5.117507840000000,0,0xFF,0xFF
5.117524240000000,0,0xF3,0xFF
5.117540680000000,0,0xFF,0xFF
5.117557080000000,0,0xFF,0xFF
5.117573480000000,0,0xFF,0xFF
5.117589920000000,0,0xFF,0xFF
5.117606320000000,0,0xFF,0xFF
5.117622760000000,0,0xFF,0xFF
5.117639160000000,0,0xFF,0xFF
5.117655560000000,0,0xFF,0xFF
5.117672000000000,0,0xFF,0xFF
5.117688400000000,0,0xFF,0xFF
5.117704840000000,0,0xFF,0xFF
5.117721240000000,0,0xFF,0xFF
5.117737640000000,0,0xFF,0xFF
5.117754080000000,0,0x3F,0xFF
5.117770480000000,0,0xFF,0xFF
5.117786880000000,0,0xFF,0xFF
5.117803320000000,0,0xF3,0xFF
5.117819720000000,0,0xFF,0xFF
5.117836160000000,0,0xFF,0xFF
5.117852560000000,0,0xFF,0xFF
5.117868960000000,0,0xFF,0xFF
5.117885400000000,0,0xFF,0xFF
5.117901800000000,0,0xFF,0xFF
5.117918240000000,0,0xFF,0xFF
5.117934640000000,0,0xFF,0xFF
5.117951040000000,0,0xFF,0xFF
5.117967480000000,0,0xFF,0xFF
5.117983880000000,0,0xFF,0xFF
5.118000320000000,0,0xFF,0xFF
5.118016720000000,0,0xFF,0xFF
5.118033120000000,0,0x3F,0xFF
5.118049560000000,0,0xFF,0xFF
5.118065960000000,0,0xFF,0xFF
5.118082400000000,0,0xF3,0xFF
5.118098800000000,0,0xFF,0xFF
5.118115200000000,0,0xFF,0xFF
5.118131640000000,0,0xFF,0xFF
5.118148040000000,0,0xFF,0xFF
5.118164480000000,0,0xFF,0xFF
5.118180880000000,0,0xFF,0xFF
5.118197280000000,0,0xFF,0xFF
5.118213720000000,0,0xFF,0xFF
5.118230120000000,0,0xFF,0xFF
5.118246560000000,0,0xFF,0xFF
5.118262960000000,0,0xFF,0xFF
5.118279360000000,0,0xFF,0xFF
5.118295800000000,0,0xFF,0xFF
5.118312200000000,0,0x3C,0xFF
5.118328640000000,0,0x07,0xFF
5.118345040000000,0,0x80,0xFF
5.118361440000000,0,0xF3,0xFF
5.118377880000000,0,0xFF,0xFF
5.118394280000000,0,0xFF,0xFF
5.118410680000000,0,0xFF,0xFF
5.118427120000000,0,0xFF,0xFF
5.118443520000000,0,0xFF,0xFF
5.118459960000000,0,0xFF,0xFF
5.118476360000000,0,0xFF,0xFF
5.118492760000000,0,0xFF,0xFF
5.118509200000000,0,0xFF,0xFF
5.118525600000000,0,0xFF,0xFF
5.118542040000000,0,0xFF,0xFF
5.118558440000000,0,0xFF,0xFF
5.118574840000000,0,0xFF,0xFF
5.118591280000000,0,0x3C,0xFF
5.118607680000000,0,0x07,0xFF
5.118624120000000,0,0x80,0xFF
5.118640520000000,0,0xF3,0xFF
5.118656920000000,0,0xFF,0xFF
5.118673360000000,0,0xFF,0xFF
5.118689760000000,0,0xFF,0xFF
5.118706200000000,0,0xFF,0xFF
5.118722600000000,0,0xFF,0xFF
5.118739000000000,0,0xFF,0xFF
5.118755440000000,0,0xFF,0xFF
5.118771840000000,0,0xFF,0xFF
5.118788280000000,0,0xFF,0xFF
5.118804680000000,0,0xFF,0xFF
5.118821080000000,0,0xFF,0xFF
5.118837520000000,0,0xFF,0xFF
5.118853920000000,0,0xFF,0xFF
5.118870360000000,0,0x3C,0xFF
5.118886760000000,0,0xE7,0xFF
5.118903160000000,0,0x9C,0xFF
5.118919600000000,0,0xF3,0xFF
5.118936000000000,0,0xFF,0xFF
5.118952400000000,0,0xFF,0xFF
5.118968840000000,0,0xFF,0xFF
5.118985240000000,0,0xFF,0xFF
5.119001680000000,0,0xFF,0xFF
5.119018080000000,0,0xFF,0xFF
5.119034480000000,0,0xFF,0xFF
5.119050920000000,0,0xFF,0xFF
5.119067320000000,0,0xFF,0xFF
5.119083760000000,0,0xFF,0xFF
5.119100160000000,0,0xFF,0xFF
5.119116560000000,0,0xFF,0xFF
5.119133000000000,0,0xFF,0xFF
5.119149400000000,0,0x3C,0xFF
5.119165840000000,0,0xE0,0xFF
5.119182240000000,0,0x1C,0xFF
5.119198640000000,0,0xF3,0xFF
5.119215080000000,0,0xFF,0xFF
5.119231480000000,0,0xFF,0xFF
5.119247920000000,0,0xFF,0xFF
5.119264320000000,0,0xFF,0xFF
5.119280720000000,0,0xFF,0xFF
5.119297160000000,0,0xFF,0xFF
5.119313560000000,0,0xFF,0xFF
5.119330000000000,0,0xFF,0xFF
5.119346400000000,0,0xFF,0xFF
5.119362800000000,0,0xFF,0xFF
5.119379240000000,0,0xFF,0xFF
5.119395640000000,0,0xFF,0xFF
5.119412080000000,0,0xFF,0xFF
5.119428480000000,0,0x3C,0xFF
5.119444880000000,0,0xF0,0xFF
5.119461320000000,0,0x1C,0xFF
5.119477720000000,0,0xF3,0xFF
5.119494160000000,0,0xFF,0xFF
5.119510560000000,0,0xFF,0xFF
5.119526960000000,0,0xFF,0xFF
5.119543400000000,0,0xFF,0xFF
5.119559800000000,0,0xFF,0xFF
5.119576200000000,0,0xFF,0xFF
5.119592640000000,0,0xFF,0xFF
5.119609040000000,0,0xFF,0xFF
5.119625480000000,0,0xFF,0xFF
5.119641880000000,0,0xFF,0xFF
5.119658280000000,0,0xFF,0xFF
5.119674720000000,0,0xFF,0xFF
5.119691120000000,0,0xFF,0xFF
5.119707560000000,0,0x00,0xFF
5.119723960000000,0,0x00,0xFF
5.119740360000000,0,0x00,0xFF
5.119756800000000,0,0x03,0xFF
5.119773200000000,0,0xFF,0xFF
5.119789640000000,0,0xFF,0xFF
5.119806040000000,0,0xFF,0xFF
5.119822440000000,0,0xFF,0xFF
5.119838880000000,0,0xFF,0xFF
5.119855280000000,0,0xFF,0xFF
5.119871720000000,0,0xFF,0xFF
5.119888120000000,0,0xFF,0xFF
5.119904520000000,0,0xFF,0xFF
5.119920960000000,0,0xFF,0xFF
5.119937360000000,0,0xFF,0xFF
5.119953800000000,0,0xFF,0xFF
5.119970200000000,0,0xFF,0xFF
5.119986600000000,0,0x00,0xFF
5.120003040000000,0,0x00,0xFF
5.120019440000000,0,0x01,0xFF
5.120035880000000,0,0xFF,0xFF
5.120052280000000,0,0xFF,0xFF
5.120068680000000,0,0xFF,0xFF
5.120085120000000,0,0xFF,0xFF
5.120101520000000,0,0xFF,0xFF
5.120117960000000,0,0xFF,0xFF
5.120134360000000,0,0xFF,0xFF
5.120150760000000,0,0xFF,0xFF
5.120167200000000,0,0xFF,0xFF
5.120183600000000,0,0xFF,0xFF
5.120200000000000,0,0xFF,0xFF
5.120216440000000,0,0xFF,0xFF
5.120232840000000,0,0xFF,0xFF
5.120249280000000,0,0xFF,0xFF
5.120265680000000,0,0x3F,0xFF
5.120282080000000,0,0xFF,0xFF
5.120298520000000,0,0xFD,0xFF
5.120314920000000,0,0xFF,0xFF
5.120331360000000,0,0xFF,0xFF
5.120347760000000,0,0xFF,0xFF
5.120364160000000,0,0xFF,0xFF
5.120380600000000,0,0xFF,0xFF
5.120397000000000,0,0xFF,0xFF
5.120413440000000,0,0xFF,0xFF
5.120429840000000,0,0xFF,0xFF
5.120446240000000,0,0xFF,0xFF
5.120462680000000,0,0xFF,0xFF
5.120479080000000,0,0xFF,0xFF
5.120495520000000,0,0xFF,0xFF
5.120511920000000,0,0xFF,0xFF
5.120528320000000,0,0xFF,0xFF
5.120544760000000,0,0x3F,0xFF
5.120561160000000,0,0xFF,0xFF
5.120577600000000,0,0xFD,0xFF
5.120594000000000,0,0xFF,0xFF
5.120610400000000,0,0xFF,0xFF
5.120626840000000,0,0xFF,0xFF
5.120643240000000,0,0xFF,0xFF
5.120659680000000,0,0xFF,0xFF
5.120676080000000,0,0xFF,0xFF
5.120692480000000,0,0xFF,0xFF
5.120708920000000,0,0xFF,0xFF
5.120725320000000,0,0xFF,0xFF
5.120741760000000,0,0xFF,0xFF
5.120758160000000,0,0xFF,0xFF
5.120774560000000,0,0xFF,0xFF
5.120791000000000,0,0xFF,0xFF
5.120807400000000,0,0xFF,0xFF
5.120823800000000,0,0x3F,0xFF
5.120840240000000,0,0xFF,0xFF
5.120856640000000,0,0xFD,0xFF
5.120873080000000,0,0xFF,0xFF
5.120889480000000,0,0xFF,0xFF
5.120905880000000,0,0xFF,0xFF
5.120922320000000,0,0xFF,0xFF
5.120938720000000,0,0xFF,0xFF
5.120955160000000,0,0xFF,0xFF
5.120971560000000,0,0xFF,0xFF
5.120987960000000,0,0xFF,0xFF
5.121004400000000,0,0xFF,0xFF
5.121020800000000,0,0xFF,0xFF
5.121037240000000,0,0xFF,0xFF
5.121053640000000,0,0xFF,0xFF
5.121070040000000,0,0xFF,0xFF
5.121086480000000,0,0xFF,0xFF
5.121102880000000,0,0x3F,0xFF
5.121119320000000,0,0xFF,0xFF
5.121135720000000,0,0xF9,0xFF
5.121152120000000,0,0xFF,0xFF
5.121168560000000,0,0xFF,0xFF
5.121184960000000,0,0xFF,0xFF
5.121201400000000,0,0xFF,0xFF
5.121217800000000,0,0xFF,0xFF
5.121234200000000,0,0xFF,0xFF
5.121250640000000,0,0xFF,0xFF
5.121267040000000,0,0xFF,0xFF
5.121283480000000,0,0xFF,0xFF
5.121299880000000,0,0xFF,0xFF
5.121316280000000,0,0xFF,0xFF
5.121332720000000,0,0xFF,0xFF
5.121349120000000,0,0xFF,0xFF
5.121365520000000,0,0xFF,0xFF
5.121381960000000,0,0x00,0xFF
5.121398360000000,0,0x00,0xFF
5.121414800000000,0,0x39,0xFF
5.121431200000000,0,0xFF,0xFF
5.121447600000000,0,0xFF,0xFF
5.121464040000000,0,0xFF,0xFF
5.121480440000000,0,0xFF,0xFF
5.121496880000000,0,0xFF,0xFF
5.121513280000000,0,0xFF,0xFF
5.121529680000000,0,0xFF,0xFF
5.121546120000000,0,0xFF,0xFF
5.121562520000000,0,0xFF,0xFF
5.121578960000000,0,0xFF,0xFF
5.121595360000000,0,0xFF,0xFF
5.121611760000000,0,0xFF,0xFF
5.121628200000000,0,0xFF,0xFF
5.121644600000000,0,0xFF,0xFF
5.121661040000000,0,0x3F,0xFF
5.121677440000000,0,0xFF,0xFF
5.121693840000000,0,0xFD,0xFF
5.121710280000000,0,0xFF,0xFF
5.121726680000000,0,0xFF,0xFF
5.121743120000000,0,0xFF,0xFF
5.121759520000000,0,0xFF,0xFF
5.121775920000000,0,0xFF,0xFF
5.121792360000000,0,0xFF,0xFF
5.121808760000000,0,0xFF,0xFF
5.121825200000000,0,0xFF,0xFF
5.121841600000000,0,0xFF,0xFF
5.121858000000000,0,0xFF,0xFF
5.121874440000000,0,0xFF,0xFF
5.121890840000000,0,0xFF,0xFF
5.121907280000000,0,0xFF,0xFF
5.121923680000000,0,0xFF,0xFF
5.121940080000000,0,0x3F,0xFF
5.121956520000000,0,0xFF,0xFF
5.121972920000000,0,0xFC,0xFF
5.121989320000000,0,0xFF,0xFF
5.122005760000000,0,0xFF,0xFF
5.122022160000000,0,0xFF,0xFF
5.122038600000000,0,0xFF,0xFF
5.122055000000000,0,0xFF,0xFF
5.122071400000000,0,0xFF,0xFF
5.122087840000000,0,0xFF,0xFF
5.122104240000000,0,0xFF,0xFF
5.122120680000000,0,0xFF,0xFF
5.122137080000000,0,0xFF,0xFF
5.122153480000000,0,0xFF,0xFF
5.122169920000000,0,0xFF,0xFF
5.122186320000000,0,0xFF,0xFF
5.122202760000000,0,0xFF,0xFF
5.122219160000000,0,0x3F,0xFF
5.122235560000000,0,0xFF,0xFF
5.122252000000000,0,0xF9,0xFF
5.122268400000000,0,0xFF,0xFF
